num,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,nothing1,nothing2,nothing3,nothing4,nothing5,nothing6,nothing7,nothing8,nothing9,nothing10,nothing11,nothing12,nothing13,nothing14,nothing15,nothing16,nothing17,state,target
54268,0.5039,0.6228,0.8494,-0.5899,-0.6077,-1.0256,3.1027,3.1364,1.8957,0.0111,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
54851,0.6015,0.5642,1.0642,-0.707,-0.6272,-0.8889,3.1204,3.1394,1.8877,0.0141,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
55435,0.3086,0.6423,0.8689,-0.6289,-0.5296,-1.0061,3.1139,3.1341,1.8938,0.0127,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
56018,0.5234,0.5642,0.9666,-0.5508,-0.6077,-1.0256,3.1097,3.1365,1.9034,0.0114,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
56602,0.3867,0.5251,0.7713,-0.668,-0.51,-0.9475,3.1232,3.148,1.8999,0.0146,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
57185,0.5234,0.447,0.908,-0.5703,-0.6077,-0.9475,3.1105,3.134,1.8998,0.0123,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
57769,0.4062,0.5056,0.8299,-0.6094,-0.5491,-1.0451,3.1082,3.1303,1.9068,0.0118,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
58352,0.5039,0.5251,1.0056,-0.6485,-0.5296,-1.1037,3.1005,3.1305,1.9093,0.0149,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
58936,0.5234,0.5056,0.9861,-0.7266,-0.6077,-0.8889,3.1111,3.1432,1.9163,0.012,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
59519,0.5234,0.6032,0.8103,-0.6875,-0.7249,-0.9279,3.109,3.1336,1.9019,0.0125,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
60103,0.4648,0.6228,0.8885,-0.9024,-0.7444,-1.1623,3.0923,3.1375,1.9274,0.0147,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
60686,0.582,0.5446,1.0252,-0.707,-0.471,-0.9084,3.1243,3.1269,1.9164,0.0118,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
60687,0.582,0.5251,0.9471,-0.6875,-0.6272,-0.9865,3.1169,3.1321,1.9089,0.0131,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
61270,0.5625,0.5251,0.9471,-0.6875,-0.6272,-0.9865,3.1169,3.1321,1.9089,0.0131,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
61853,0.5625,0.5446,1.0642,-0.668,-0.5882,-0.9279,3.1186,3.1184,1.9086,0.0144,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
61854,0.5625,0.5446,0.8494,-0.668,-0.4905,-1.0451,3.1155,3.1327,1.8824,0.0114,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
62437,0.5039,0.4665,0.8494,-0.668,-0.4905,-1.0451,3.1155,3.1327,1.8824,0.0114,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
63020,0.5039,0.5056,0.9471,-0.6875,-0.6858,-1.0451,3.1218,3.1288,1.9082,0.0135,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
63021,0.5039,0.5056,0.9471,-0.6289,-0.6077,-0.7717,3.1258,3.1281,1.9188,0.0137,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
63604,0.4453,0.6618,1.0056,-0.6289,-0.6077,-0.7717,3.1258,3.1281,1.9188,0.0137,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
64187,0.5039,0.6032,0.8494,-0.7852,-0.4905,-0.9475,3.1293,3.1414,1.9288,0.0111,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
64188,0.5039,0.6032,0.8494,-0.7852,-0.4905,-1.0451,3.1167,3.1348,1.9077,0.0138,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
64771,0.4648,0.5642,0.7908,-0.7266,-0.4905,-1.0451,3.1167,3.1348,1.9077,0.0138,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
65354,0.5234,0.6228,0.8299,-0.668,-0.6663,-0.9279,3.1225,3.1422,1.9106,0.0133,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
65355,0.5234,0.6228,0.8299,-0.668,-0.6663,-0.9865,3.1258,3.1365,1.9115,0.0113,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
65938,0.4062,0.5056,0.908,-0.6485,-0.51,-0.9865,3.1258,3.1365,1.9115,0.0113,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
66521,0.4844,0.6618,0.908,-0.6485,-0.4515,-1.1037,3.1122,3.1442,1.913,0.0141,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
66522,0.4844,0.6618,0.908,-0.6485,-0.4515,-1.1037,3.1282,3.1422,1.9068,0.0126,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
67105,0.4258,0.6032,0.9861,-0.668,-0.6272,-1.0061,3.1282,3.1422,1.9068,0.0126,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
67688,0.543,0.5056,0.908,-0.7266,-0.4515,-0.8889,3.1274,3.1546,1.9249,0.0114,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
67689,0.543,0.5056,0.908,-0.7266,-0.4515,-0.8889,3.1274,3.1272,1.9179,0.0142,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
68272,0.3867,0.5837,0.7908,-0.8633,-0.4319,-1.1037,3.1268,3.1272,1.9179,0.0142,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
68855,0.582,0.6032,1.0252,-0.6875,-0.5882,-1.0451,3.1274,3.137,1.9287,0.012,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
68856,0.582,0.6032,1.0252,-0.6875,-0.5882,-1.0451,3.1274,3.137,1.9211,0.0121,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
69439,0.4062,0.6032,0.9666,-0.5703,-0.4905,-0.9084,3.1304,3.1465,1.9211,0.0121,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
70022,0.5234,0.4275,0.9471,-0.7656,-0.6077,-0.8694,3.1355,3.1282,1.9065,0.0142,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
70023,0.5234,0.4275,0.9471,-0.7656,-0.6077,-0.8694,3.1355,3.1282,1.9065,0.0116,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
70606,0.5039,0.5056,0.8885,-0.7656,-0.5882,-1.0647,3.1373,3.1483,1.9108,0.0116,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
71190,0.4453,0.4079,0.7713,-0.6875,-0.471,-0.9865,3.1268,3.1534,1.922,0.0128,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
71773,0.3867,0.5642,0.9666,-0.6485,-0.5686,-0.9279,3.1432,3.142,1.915,0.0139,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
72357,0.4258,0.5837,0.9861,-0.6485,-0.3929,-0.9279,3.1271,3.1445,1.9037,0.0113,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
72940,0.3672,0.5446,0.8103,-0.6485,-0.51,-0.8694,3.1208,3.1406,1.9146,0.0134,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
73524,0.5039,0.6423,0.9666,-0.6875,-0.6468,-0.9084,3.1328,3.1286,1.9163,0.0134,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
74107,0.4453,0.6423,0.7908,-0.707,-0.5882,-1.2404,3.1401,3.1461,1.9096,0.0112,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
74691,0.543,0.4275,0.908,-0.8242,-0.6077,-1.0451,3.1319,3.1323,1.919,0.0139,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
75274,0.4648,0.5837,0.7322,-0.5899,-0.6468,-0.8889,3.1407,3.1631,1.9133,0.013,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
75858,0.543,0.3493,0.8103,-0.7852,-0.471,-1.0256,3.1311,3.1428,1.9093,0.0113,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
76441,0.582,0.5446,1.0252,-0.6875,-0.5491,-1.0451,3.1322,3.1501,1.9167,0.0143,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
77025,0.5234,0.6618,0.8494,-0.707,-0.4124,-0.967,3.1348,3.1426,1.9243,0.0125,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
77608,0.4258,0.5642,0.8103,-0.6094,-0.4905,-1.1037,3.1235,3.16,1.913,0.0116,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3,5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
584,0.7578,0.6423,0.4002,-0.9219,-0.6272,-0.6936,2.0615,3.2333,3.2543,0.0158,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
585,0.7578,0.6423,0.4002,-0.9805,-0.6468,-0.5764,2.0518,3.2474,3.2632,0.0142,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
1168,0.8945,0.6032,0.576,-0.9805,-0.6468,-0.5764,2.0518,3.2474,3.2632,0.0142,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
1751,0.8359,0.486,0.5564,-1.2735,-0.4515,-0.4201,2.0729,3.2472,3.2696,0.0132,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
1752,0.8359,0.486,0.5564,-1.2735,-0.4905,-0.6545,2.0842,3.2264,3.2779,0.0159,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
2335,0.7969,0.486,0.3611,-0.9805,-0.4905,-0.6545,2.0842,3.2264,3.2779,0.0159,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
2918,0.8555,0.6423,0.3806,-0.9805,-0.6468,-0.7131,2.072,3.2266,3.2907,0.0138,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
2919,0.8555,0.6423,0.3806,-0.9805,-0.6468,-0.7131,2.0644,3.2405,3.289,0.0137,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
3502,0.8555,0.6032,0.5369,-0.9219,-0.471,-0.7131,2.0644,3.2405,3.289,0.0137,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
4085,0.875,0.5056,0.4197,-1,-0.5296,-0.635,2.0801,3.2374,3.2662,0.0159,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
4086,0.875,0.5056,0.4197,-1,-0.5296,-0.635,2.0655,3.2594,3.3208,0.0132,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
4669,0.8555,0.447,0.4783,-0.9414,-0.471,-0.5959,2.0655,3.2594,3.3208,0.0132,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
5252,0.8945,0.74,0.4978,-0.8828,-0.7054,-0.5569,2.0601,3.2556,3.2934,0.0143,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
5253,0.8945,0.74,0.4978,-0.8828,-0.7054,-0.5569,2.0601,3.2595,3.2874,0.0158,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
5836,0.8164,0.74,0.576,-0.9024,-0.5882,-0.5569,2.0704,3.2595,3.2874,0.0158,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
6419,0.7969,0.6423,0.5369,-0.961,-0.6468,-0.5178,2.0734,3.2446,3.3087,0.013,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
6420,0.7969,0.6423,0.5369,-0.961,-0.6468,-0.5178,2.0734,3.2446,3.3143,0.0145,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
7003,0.8555,0.6423,0.4978,-1.0195,-0.5686,-0.5764,2.0751,3.2545,3.3143,0.0145,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
7586,0.8359,0.6032,0.5955,-0.9414,-0.6077,-0.5569,2.0722,3.2552,3.3087,0.0154,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
7587,0.8359,0.6032,0.5955,-0.9414,-0.6077,-0.5569,2.0722,3.2552,3.3087,0.0129,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
8170,0.875,0.6618,0.4783,-0.961,-0.5882,-0.5959,2.0788,3.2762,3.3073,0.0129,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
8754,0.8359,0.5056,0.5369,-0.9805,-0.6077,-0.6545,2.0616,3.2614,3.3351,0.0149,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
9337,0.914,0.6618,0.5955,-0.9414,-0.4905,-0.5373,2.073,3.258,3.303,0.015,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
9921,0.914,0.6228,0.5174,-0.9024,-0.5296,-0.5373,2.0782,3.2678,3.3265,0.0128,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
10504,0.875,0.3493,0.4978,-1.1172,-0.5491,-0.6545,2.0727,3.2458,3.302,0.0154,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
11088,0.8164,0.7595,0.3025,-1.0391,-0.6077,-0.5569,2.0802,3.2639,3.3074,0.0146,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
11671,0.8555,0.74,0.5564,-0.9414,-0.51,-0.5959,2.0672,3.268,3.3134,0.0133,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
12255,0.7773,0.5642,0.4588,-1.0586,-0.4515,-0.5959,2.0831,3.2515,3.3194,0.0158,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
12838,0.9336,0.5251,0.5174,-0.9024,-0.4905,-0.5959,2.1001,3.2869,3.2977,0.0141,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
13422,0.8555,0.6423,0.5564,-0.9414,-0.4515,-0.5373,2.0676,3.244,3.3361,0.0137,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
14005,0.8945,0.6618,0.4002,-1.0586,-0.6663,-0.5373,2.0839,3.2662,3.3101,0.016,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
14589,0.8164,0.5642,0.5369,-1,-0.5686,-0.7131,2.0923,3.2661,3.3149,0.0137,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
15172,0.8359,0.6814,0.5564,-0.9805,-0.471,-0.7131,2.0642,3.2741,3.3425,0.0143,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
15173,0.8359,0.6032,0.5174,-0.9805,-0.5882,-0.6545,2.0744,3.2716,3.3453,0.0158,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
15756,0.7773,0.6032,0.5174,-0.9805,-0.5882,-0.6545,2.0744,3.2716,3.3453,0.0158,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
16339,0.875,0.6618,0.4783,-1.0781,-0.6468,-0.635,2.0806,3.2444,3.3271,0.0134,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
16340,0.875,0.6618,0.3806,-1.0391,-0.5882,-0.5373,2.0784,3.2522,3.3289,0.0149,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
16923,0.7773,0.5837,0.3806,-1.0391,-0.5882,-0.5373,2.0784,3.2522,3.3289,0.0149,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
17506,0.914,0.6618,0.5955,-0.9414,-0.6468,-0.7326,2.0768,3.2583,3.3015,0.0156,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
17507,0.914,0.6618,0.5955,-0.9414,-0.4905,-0.7522,2.0808,3.2873,3.2941,0.0133,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
18090,0.875,0.6618,0.576,-0.9414,-0.4905,-0.7522,2.0808,3.2873,3.2941,0.0133,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
18673,0.914,0.6814,0.5369,-0.9219,-0.6077,-0.6154,2.0788,3.2661,3.307,0.0153,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
18674,0.914,0.6814,0.5369,-0.9219,-0.6272,-0.5959,2.0684,3.2969,3.3147,0.0151,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
19257,0.7383,0.6032,0.576,-0.9219,-0.6272,-0.5959,2.0684,3.2969,3.3147,0.0151,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
19840,0.914,0.6618,0.3025,-1.0977,-0.5296,-0.5569,2.0796,3.2669,3.35,0.0132,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
19841,0.914,0.6618,0.3025,-1.0977,-0.5296,-0.4787,2.0821,3.2966,3.3268,0.0155,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
20424,0.8555,0.5251,0.4588,-1.0586,-0.6272,-0.4787,2.0821,3.2966,3.3268,0.0155,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
21007,0.8164,0.6618,0.5174,-0.9219,-0.6468,-0.5569,2.0848,3.2717,3.3461,0.0145,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
21008,0.8164,0.6618,0.5174,-0.9219,-0.6468,-0.5569,2.0844,3.2687,3.3386,0.0133,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
21591,0.9336,0.6032,0.5955,-0.9024,-0.6077,-0.5569,2.0844,3.2687,3.3386,0.0133,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
22174,0.914,0.6814,0.5174,-0.8633,-0.471,-0.5373,2.0889,3.2591,3.3382,0.0159,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
22175,0.914,0.6814,0.5174,-0.8633,-0.471,-0.5373,2.0889,3.2762,3.3332,0.0139,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
22758,0.914,0.5251,0.5174,-0.9805,-0.4905,-0.6936,2.0794,3.2762,3.3332,0.0139,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
23341,0.875,0.6618,0.4392,-0.961,-0.6077,-0.7326,2.0875,3.253,3.3275,0.0135,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
23342,0.875,0.6618,0.4392,-0.961,-0.6077,-0.7326,2.0875,3.253,3.3407,0.016,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
23925,0.7187,0.6618,0.4197,-1.0586,-0.764,-0.7522,2.0841,3.2748,3.3407,0.016,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
24508,0.875,0.5837,0.6346,-1.0195,-0.6077,-0.6936,2.0819,3.2903,3.3436,0.0135,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
24509,0.875,0.5837,0.6346,-1.0195,-0.6077,-0.6936,2.0819,3.2903,3.3436,0.014,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1,6
